# 母集団は「機械打ち同士」——@kobalab/majiang-ai の思考を四人とも同じにして、一局戦を1000局打ち切らせた記録（2026-08-28・較正-1）。人の打ち筋ではない。
局	席	親	配牌	verdict	borderline	baseShanten	acceptTypes	acceptTiles	widthLabel	goodShapes	weakShapes	totalBlocks	shapeOK	shapeNeeded	hasValue	doraValue	redCount	yakuhaiPair	defHonors	defTerminals	結果	点棒	役	巡目
611	2	0	1289m147p668s334z	attack	1	4	23	79	非常に広い	2	2	4	0	4	1	1	0	1	3	3	放銃	-1000		7
611	3	0	688m56p25779s155z	attack	0	3	14	45	広い	4	0	4	1	4	1	1	0	1	3	1	和了	1000	翻牌 白1	7
612	0	1	47m1389p178s1235z	defend	0	5	19	69	非常に広い	1	2	3	0	4	0	0	0	0	4	3	放銃	-1000		8
612	1	0	368m237p48s22246z	attack	1	4	23	86	非常に広い	2	1	3	0	4	1	1	0	1	5	0	無関係	0		8
612	2	0	24678m6p24489s77z	defend	0	2	5	16	狭い	3	2	5	0	4	1	1	0	1	2	1	和了	1000	翻牌 中1	8
612	3	0	679m148p12578s45z	defend	0	5	24	85	非常に広い	2	1	3	0	4	0	0	0	0	2	3	無関係	0		8
613	0	1	8m49p24699s12255z	attack	1	3	7	21	ふつう	3	0	4	0	4	1	1	0	1	5	3	無関係	0		10
613	1	0	19m1112330p45s23z	attack	1	3	12	41	広い	3	1	4	0	4	1	1	1	0	2	5	放銃	-1000		10
613	2	0	124m2467p3368s25z	defend	0	3	6	22	ふつう	2	3	5	0	4	0	0	0	0	2	1	無関係	0		10
613	3	0	25689m89p16s4466z	attack	0	3	5	16	狭い	3	2	5	1	3	1	2	0	1	4	3	和了	1000	自風 北1	10
614	0	1	59m33689p13s1256z	defend	0	5	21	71	非常に広い	1	2	3	0	4	0	0	0	0	4	3	和了	3900	場風 東1・自風 東1	11
614	1	0	11369m2p24457s34z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	2	3	無関係	0		11
614	2	0	377m224667p2266z	attack	0	1	3	9	狭い	5	0	6	1	4	1	1	0	1	4	0	放銃	-3900		11
614	3	0	14589m48p23378s7z	defend	0	4	21	77	非常に広い	3	1	4	0	4	0	0	0	0	1	2	無関係	0		11
615	0	1	1677m13489p45s25z	defend	0	4	20	71	非常に広い	3	1	4	0	4	0	0	0	0	2	3	無関係	0		12
615	1	0	45699m167p3888s5z	attack	0	2	12	43	広い	4	0	4	1	4	0	0	0	0	1	3	無関係	0		12
615	2	0	24m57p22779s1377z	attack	1	3	13	39	広い	3	2	5	0	4	1	1	0	1	4	1	放銃	-7700		12
615	3	0	49m3405689p35s57z	attack	1	3	13	47	広い	2	2	4	0	4	1	1	1	0	2	2	和了	7700	断幺九1・三色同順1・赤ドラ2	12
616	0	1	40m266p144779s23z	attack	1	3	7	21	ふつう	3	0	4	0	4	1	1	1	0	2	2	無関係	0		8
616	1	0	1223m34559p38s35z	defend	0	4	23	79	非常に広い	3	0	3	0	4	0	0	0	0	2	2	和了	1000	断幺九1	8
616	2	0	247m389p25678s47z	defend	0	4	23	83	非常に広い	2	2	4	0	4	0	0	0	0	2	1	放銃	-1000		8
616	3	0	366m12378p406s27z	attack	0	2	10	35	ふつう	4	0	4	1	4	1	1	1	0	2	1	無関係	0		8
617	0	1	139m128p199s1135z	attack	1	4	24	83	非常に広い	2	2	4	0	3	1	2	0	1	4	6	無関係	0		7
617	1	0	3m169p223568s124z	defend	0	5	24	83	非常に広い	2	0	2	0	4	0	0	0	0	3	2	和了	9000	立直1・一発1・平和1・ドラ1・裏ドラ1	7
617	2	0	3478m1245p224s12z	attack	0	3	8	30	ふつう	4	1	5	1	4	0	0	0	0	2	1	無関係	0		7
617	3	0	68m233568p10s256z	attack	1	4	14	51	非常に広い	2	1	3	0	4	1	1	1	0	3	1	放銃	-8000		7
618	0	1	16689m2567p9s114z	attack	0	3	14	48	広い	3	1	4	1	3	1	2	0	1	3	3	被ツモ	-1000		13
618	1	0	19m26p224568s234z	defend	0	5	25	87	非常に広い	2	0	2	0	4	0	0	0	0	3	2	被ツモ	-500		13
618	2	0	2357m7889p7s4567z	defend	0	4	16	55	非常に広い	2	1	3	0	4	0	0	0	0	4	1	和了	3000	翻牌 中1・赤ドラ1	13
618	3	0	3789m2344799p9s2z	attack	0	3	18	62	非常に広い	4	0	4	1	4	0	0	0	0	1	4	被ツモ	-500		13
619	0	1	13348m2478p246s3z	defend	0	3	7	28	ふつう	2	3	5	0	4	0	0	0	0	1	1	和了	2500	断幺九1	10
619	1	0	4579m119p57899s6z	attack	0	3	15	51	非常に広い	4	1	5	1	4	0	0	0	0	1	6	無関係	0		10
619	2	0	169m157p78s24467z	defend	0	5	28	99	非常に広い	2	1	3	0	4	0	0	0	0	5	3	無関係	0		10
619	3	0	223069m248p147s6z	attack	1	5	26	91	非常に広い	2	1	3	0	4	1	1	1	0	1	2	放銃	-1500		10
620	0	1	249m479p2455s346z	defend	0	4	15	53	非常に広い	1	3	4	0	4	0	0	0	0	3	2	和了	2900	断幺九1・赤ドラ1	11
620	1	0	28m35688p35s1557z	attack	1	4	23	79	非常に広い	3	1	4	0	4	1	1	0	1	4	0	無関係	0		11
620	2	0	678m49p4779s2356z	defend	0	5	23	79	非常に広い	2	0	2	0	4	0	0	0	0	4	2	放銃	-2900		11
620	3	0	134m2246p3699s26z	defend	0	4	21	71	非常に広い	3	1	4	0	4	0	0	0	0	2	3	無関係	0		11
621	0	1	1120677m306p2s37z	attack	0	4	23	79	非常に広い	4	0	4	1	3	1	2	2	0	2	2	無関係	0		12
621	1	0	3478m189p566s257z	defend	0	4	17	61	非常に広い	3	1	4	0	4	0	0	0	0	3	2	放銃	-2000		12
621	2	0	288m247p1479s456z	defend	0	5	25	87	非常に広い	1	2	3	0	4	0	0	0	0	3	2	和了	3000	断幺九1・ドラ1	12
621	3	0	4m244457p24679s5z	defend	0	3	20	69	非常に広い	3	1	4	0	4	0	0	0	0	1	1	無関係	0		12
622	0	1	2m479p1127s14467z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	5	3	被ツモ	-4000		9
622	1	0	7m334678p2338s36z	defend	0	4	25	87	非常に広い	3	0	3	0	4	0	0	0	0	2	0	被ツモ	-2000		9
622	2	0	247m12067p107s17z	attack	1	3	7	24	ふつう	1	3	4	0	3	1	2	2	0	2	2	和了	10000	立直1・門前清自摸和1・平和1・ドラ1・赤ドラ1	9
622	3	0	2306899m45p3s267z	attack	0	4	19	65	非常に広い	4	0	4	1	4	1	1	1	0	3	2	被ツモ	-2000		9
623	0	1	79m12577p227s147z	defend	0	4	21	71	非常に広い	2	2	4	0	4	0	0	0	0	3	2	和了	4000	立直1	17
623	1	0	1357899m89p38s26z	defend	0	4	21	73	非常に広い	2	2	4	0	4	0	0	0	0	2	4	無関係	0		17
623	2	0	22m669p1056s3456z	defend	0	3	7	21	ふつう	3	0	3	0	4	1	1	1	0	4	2	放銃	-2000		17
623	3	0	38m12078p24799s1z	attack	1	4	23	83	非常に広い	2	2	4	0	4	1	1	1	0	1	3	無関係	0		17
624	0	1	7m30568p99s12356z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	1	0	5	2	流局	-1000		18
624	1	0	137m36p1257s1457z	defend	0	5	20	73	非常に広い	0	3	3	0	4	0	0	0	0	4	2	流局	-1000		18
624	2	0	3456m4p1267788s7z	attack	0	2	17	61	非常に広い	4	1	5	1	4	0	0	0	0	1	1	流局	3000		18
624	3	0	068m112499p67s34z	attack	0	3	7	24	ふつう	4	1	5	1	4	1	1	1	0	2	4	流局	-1000		18
625	0	1	2336689p1347s67z	defend	0	4	20	67	非常に広い	3	1	4	0	4	0	0	0	0	2	2	被ツモ	-3900		7
625	1	0	3579m58p4589s357z	defend	0	4	10	35	ふつう	1	3	4	0	4	0	0	0	0	3	2	被ツモ	-2000		7
625	2	0	224568m2367p2s17z	attack	0	3	16	57	非常に広い	4	0	4	1	4	0	0	0	0	2	0	和了	8900	立直1・門前清自摸和1・ドラ2	7
625	3	0	1306m12p333678s5z	defend	0	1	4	16	ふつう	3	2	5	0	4	1	1	1	0	1	2	被ツモ	-2000		7
626	0	1	25m137p3567799s3z	defend	0	4	25	87	非常に広い	3	1	4	0	4	0	0	0	0	1	3	無関係	0		16
626	1	0	136m27p479s24567z	defend	0	6	34	123	非常に広い	0	2	2	0	4	0	0	0	0	5	2	無関係	0		16
626	2	0	37m358p112348s45z	defend	0	4	21	76	非常に広い	2	1	3	0	4	0	0	0	0	2	2	和了	3900	三色同順1・ドラ2	16
626	3	0	1207m06p11678s13z	attack	0	2	5	18	狭い	3	2	5	1	3	1	2	2	0	2	3	放銃	-3900		16
627	0	1	246m1446678p10s5z	attack	1	4	25	87	非常に広い	3	1	4	0	4	1	1	1	0	1	2	被ツモ	-1000		9
627	1	0	34699p246778s36z	attack	0	3	17	57	非常に広い	4	1	5	1	4	0	0	0	0	2	2	和了	3000	立直1・門前清自摸和1	9
627	2	0	369m1235789p12s4z	defend	0	3	16	57	非常に広い	2	1	3	0	4	0	0	0	0	1	4	被ツモ	-500		9
627	3	0	113579m20p133s12z	attack	1	4	21	71	非常に広い	2	2	4	0	4	1	1	1	0	2	4	被ツモ	-500		9
628	0	1	17899m58p358s146z	defend	0	5	24	83	非常に広い	2	1	3	0	4	0	0	0	0	3	3	放銃	-3900		11
628	1	0	335m13457p16s125z	defend	0	5	27	95	非常に広い	2	0	2	0	4	0	0	0	0	3	2	無関係	0		11
628	2	0	1408m3p3347s1357z	attack	1	5	11	33	ふつう	1	0	2	0	4	1	1	1	0	4	1	無関係	0		11
628	3	0	3578m268p124s126z	defend	0	4	12	41	広い	1	3	4	0	4	0	0	0	0	3	1	和了	3900	断幺九1・ドラ2	11
629	0	1	49m1359p3569s244z	defend	0	5	28	99	非常に広い	2	1	3	0	4	0	0	0	0	3	4	和了	4000	三色同順1・ドラ1	14
629	1	0	225m37p11278s147z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	3	2	被ツモ	-1000		14
629	2	0	67m244458p269s67z	defend	0	5	24	83	非常に広い	3	0	3	0	4	0	0	0	0	2	1	被ツモ	-1000		14
629	3	0	11468m1266p115s6z	defend	0	3	13	39	広い	3	2	5	0	4	0	0	0	0	1	5	被ツモ	-1000		14
630	0	1	69m123466p389s56z	defend	0	4	22	77	非常に広い	2	1	3	0	4	0	0	0	0	2	3	流局	-1000		18
630	1	0	144058m117p1337z	attack	0	2	5	15	狭い	4	0	4	1	4	1	1	1	0	4	3	流局	-1000		18
630	2	0	34m23358p1408s16z	attack	1	4	17	63	非常に広い	3	1	4	0	4	1	1	1	0	2	1	流局	3000		18
630	3	0	2266m28p2679s126z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	3	1	流局	-1000		18
631	0	1	119m13479p127s37z	defend	0	4	19	67	非常に広い	2	2	4	0	4	0	0	0	0	2	6	流局	-1500		18
631	1	0	789m466p2569s167z	defend	0	4	17	60	非常に広い	3	0	3	0	4	0	0	0	0	3	2	流局	1500		18
631	2	0	24456m110588p7s3z	attack	0	2	9	25	ふつう	5	0	5	1	4	1	1	1	0	1	2	流局	-1500		18
631	3	0	278m1346p1236s67z	defend	0	3	8	28	ふつう	3	0	3	0	4	0	0	0	0	2	2	流局	1500		18
632	0	1	136778m3p1479s47z	defend	0	4	20	71	非常に広い	2	2	4	0	4	0	0	0	0	2	3	無関係	0		4
632	1	0	2340m148p1469s55z	attack	0	4	24	85	非常に広い	3	1	4	1	3	1	2	1	1	2	3	和了	3900	翻牌 白1・ドラ1・赤ドラ1	4
632	2	0	2267m2066p12s257z	attack	1	4	19	63	非常に広い	3	1	4	0	4	1	1	1	0	3	1	放銃	-3900		4
632	3	0	1999m2367p159s47z	defend	0	4	18	66	非常に広い	3	0	3	0	4	0	0	0	0	2	6	無関係	0		4
633	0	1	446m12249p238s56z	defend	0	4	23	81	非常に広い	3	0	3	0	4	0	0	0	0	2	2	被ツモ	-6000		18
633	1	0	15579m8p09s12234z	attack	1	4	9	27	ふつう	2	0	3	0	3	1	2	1	1	5	3	被ツモ	-3000		18
633	2	0	3068m12347p44s34z	attack	1	3	14	47	広い	3	0	3	0	4	1	1	1	0	2	1	和了	14000	立直1・海底摸月1・門前清自摸和1・平和1・ドラ1・赤ドラ1・裏ドラ1	18
633	3	0	118899m256p19s56z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	2	6	被ツモ	-3000		18
634	0	1	3788m11407p127s4z	attack	1	4	27	95	非常に広い	3	1	4	0	4	1	1	1	0	1	3	放銃	-1300		7
634	1	0	49m3459p0779s157z	attack	1	4	16	58	非常に広い	2	0	2	0	4	1	1	1	0	3	3	無関係	0		7
634	2	0	146m2669p156s667z	attack	1	4	23	79	非常に広い	3	1	4	0	4	1	1	0	1	3	3	和了	1300	翻牌 發1	7
634	3	0	2358m246p68s1356z	defend	0	5	22	77	非常に広い	1	2	3	0	4	0	0	0	0	4	0	無関係	0		7
635	0	1	2346999m89p38s34z	defend	0	3	18	66	非常に広い	2	1	3	0	4	0	0	0	0	2	4	被ツモ	-1000		17
635	1	0	23566m2789p369s6z	defend	0	4	22	78	非常に広い	3	0	3	0	4	0	0	0	0	1	2	和了	3000	立直1・門前清自摸和1	17
635	2	0	12408m1349p307s6z	attack	1	4	15	51	非常に広い	2	2	4	0	3	1	2	2	0	1	3	被ツモ	-500		17
635	3	0	89m34456677p24s2z	attack	0	2	8	25	ふつう	4	2	6	1	4	0	0	0	0	1	1	被ツモ	-500		17
636	0	1	23m1234679p146s7z	defend	0	3	18	59	非常に広い	3	1	4	0	4	0	0	0	0	1	3	流局	1500		18
636	1	0	67m128p12478s116z	attack	1	3	7	26	ふつう	3	2	5	0	4	1	1	0	1	3	2	流局	-1500		18
636	2	0	22577m669p359s45z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	2	2	流局	-1500		18
636	3	0	6m17789p345678s2z	attack	0	2	14	49	広い	4	0	4	1	4	0	0	0	0	1	2	流局	1500		18
637	0	1	224m278p156s1467z	defend	0	5	25	87	非常に広い	3	0	3	0	4	0	0	0	0	4	1	無関係	0		12
637	1	0	113347m47p467s23z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	2	2	放銃	-3900		12
637	2	0	1099m106799p269s	attack	0	4	24	83	非常に広い	3	0	3	1	3	1	2	2	0	0	7	無関係	0		12
637	3	0	268m34p12378s237z	defend	0	3	9	32	ふつう	3	1	4	0	4	0	0	0	0	3	1	和了	4900	立直1・一発1・平和1	12
638	0	1	12233589m8p8s112z	attack	0	3	19	63	非常に広い	3	1	4	1	3	1	2	0	1	3	2	被ツモ	-2600		7
638	1	0	1m1267p12379s236z	defend	0	3	8	28	ふつう	2	2	4	0	4	0	0	0	0	3	4	和了	6200	立直1・一発1・門前清自摸和1・平和1	7
638	2	0	89m23446p11078s6z	attack	0	2	5	18	狭い	4	1	5	1	4	1	1	1	0	1	3	被ツモ	-1300		7
638	3	0	13057m2577p1336z	defend	0	3	7	21	ふつう	3	0	4	0	4	1	1	1	0	4	1	被ツモ	-1300		7
639	0	1	16m1699p358s2567z	defend	0	5	17	57	非常に広い	1	0	2	0	4	0	0	0	0	4	4	流局	-1000		18
639	1	0	45689m57p13679s1z	defend	0	3	18	59	非常に広い	2	3	5	0	4	0	0	0	0	1	3	流局	3000		18
639	2	0	1367m1367p489s13z	defend	0	4	20	67	非常に広い	2	3	5	0	4	0	0	0	0	2	3	流局	-1000		18
639	3	0	3449m1468p2459s2z	defend	0	5	28	99	非常に広い	2	1	3	0	4	0	0	0	0	1	3	流局	-1000		18
640	0	1	1258m4458p9s2356z	defend	0	5	11	33	ふつう	1	0	2	0	4	0	0	0	0	4	2	流局	-1000		18
640	1	0	2578m115p12699s2z	defend	0	4	25	87	非常に広い	3	1	4	0	4	0	0	0	0	1	5	流局	-1000		18
640	2	0	9m33089p1279s135z	attack	1	4	15	53	非常に広い	1	3	4	0	4	1	1	1	0	3	4	流局	-1000		18
640	3	0	3566m2666799p46z	attack	0	3	15	47	広い	4	1	5	1	4	0	0	0	0	2	2	流局	3000		18
641	0	1	3678m1469p26s367z	defend	0	5	23	84	非常に広い	1	1	2	0	4	0	0	0	0	3	2	無関係	0		14
641	1	0	9m345p113578s145z	defend	0	3	10	34	ふつう	3	1	4	0	4	0	0	0	0	3	3	放銃	-1000		14
641	2	0	1234m14p1245668s	defend	0	2	14	50	非常に広い	3	1	4	0	4	0	0	0	0	0	3	和了	2000	断幺九1	14
641	3	0	1167m26679p379s3z	defend	0	3	6	20	ふつう	3	2	5	0	4	0	0	0	0	1	4	無関係	0		14
642	0	1	49m347p149s12344z	defend	0	5	17	57	非常に広い	1	0	2	0	4	0	0	0	0	5	3	和了	3900	場風 東1・自風 東1	11
642	1	0	067888m139p49s23z	attack	1	3	14	51	非常に広い	3	1	4	0	4	1	1	1	0	2	3	放銃	-3900		11
642	2	0	33467m567p2345s5z	attack	0	2	17	58	非常に広い	5	0	5	1	4	0	0	0	0	1	0	無関係	0		11
642	3	0	224589m68p224s36z	defend	0	3	7	24	ふつう	3	2	5	0	4	0	0	0	0	2	1	無関係	0		11
643	0	1	6m1235668p189s17z	defend	0	3	13	48	広い	2	2	4	0	4	0	0	0	0	2	3	被ツモ	-1000		13
643	1	0	1789m1p1567s1357z	defend	0	4	13	45	広い	2	0	2	0	4	0	0	0	0	4	4	被ツモ	-500		13
643	2	0	45789m89p12369s7z	defend	0	2	6	21	ふつう	3	1	4	0	4	0	0	0	0	1	4	和了	4000	立直1・門前清自摸和1	13
643	3	0	35679m34p349s226z	attack	0	3	17	60	非常に広い	4	0	4	1	4	0	0	0	0	3	2	被ツモ	-500		13
644	0	1	20778m3p4679s457z	attack	1	4	16	59	非常に広い	2	1	3	0	4	1	1	1	0	3	1	和了	3900	断幺九1・赤ドラ1	12
644	1	0	1239m058p22449s2z	attack	0	3	18	59	非常に広い	4	0	4	1	4	1	1	1	0	1	3	放銃	-2900		12
644	2	0	16689m13447p2s67z	defend	0	4	22	75	非常に広い	2	2	4	0	4	0	0	0	0	2	3	無関係	0		12
644	3	0	449m456p13788s34z	defend	0	3	12	40	広い	3	1	4	0	4	0	0	0	0	2	2	無関係	0		12
645	0	1	12699m9p5778s127z	defend	0	4	19	65	非常に広い	2	2	4	0	4	0	0	0	0	3	4	被ツモ	-6000		9
645	1	0	23367m234p339s26z	attack	0	3	12	40	広い	4	0	4	1	4	0	0	0	0	2	1	被ツモ	-3000		9
645	2	0	148m3p3479s24577z	attack	1	5	25	87	非常に広い	2	1	3	0	4	1	1	0	1	5	2	被ツモ	-3000		9
645	3	0	3m114579p44678s3z	attack	0	2	5	16	狭い	4	1	5	1	4	0	0	0	0	1	3	和了	13000	立直1・一発1・門前清自摸和1・ドラ3	9
646	0	1	238m4566p1239s36z	attack	0	3	17	60	非常に広い	4	0	4	1	4	0	0	0	0	2	2	和了	7800	立直1・平和1・裏ドラ1	10
646	1	0	23357m3788p58s37z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	2	0	無関係	0		10
646	2	0	235m2399p28s4455z	attack	0	3	14	43	広い	5	0	5	1	4	1	1	0	1	4	2	無関係	0		10
646	3	0	114567m07p44079s	attack	0	2	6	20	ふつう	4	2	6	1	3	1	2	2	0	0	3	放銃	-5800		10
647	0	1	899m34p0579s1457z	attack	1	4	16	51	非常に広い	3	1	4	0	4	1	1	1	0	4	3	無関係	0		7
647	1	0	27m3669p3445s222z	attack	0	3	23	82	非常に広い	4	0	4	1	4	1	1	0	1	3	1	和了	2600	自風 南1・ドラ1	7
647	2	0	255m256789p178s4z	attack	0	3	16	57	非常に広い	4	0	4	1	4	0	0	0	0	1	2	放銃	-2600		7
647	3	0	134688m20p1129s6z	attack	1	4	22	75	非常に広い	3	0	3	0	4	1	1	1	0	1	4	無関係	0		7
648	0	1	09m456p1233367s1z	attack	0	2	11	38	広い	4	0	4	1	4	1	1	1	0	1	2	和了	13000	断幺九1・ドラ3・赤ドラ1	15
648	1	0	25m1288p12359s56z	defend	0	4	18	63	非常に広い	2	1	3	0	4	0	0	0	0	2	3	無関係	0		15
648	2	0	127m3309p267s246z	attack	1	5	28	99	非常に広い	2	1	3	0	4	1	1	1	0	3	2	無関係	0		15
648	3	0	3668m4679p8s1244z	attack	1	4	22	75	非常に広い	3	0	3	0	4	1	1	0	1	4	1	放銃	-12000		15
649	0	1	2469m130568s126z	attack	1	4	15	51	非常に広い	1	3	4	0	4	1	1	1	0	3	2	放銃	-1300		7
649	1	0	12357m1p589s2245z	attack	1	3	12	42	広い	2	2	4	0	4	1	1	0	1	4	3	無関係	0		7
649	2	0	3788m1234p377s47z	defend	0	4	23	79	非常に広い	3	0	3	0	4	0	0	0	0	2	1	無関係	0		7
649	3	0	1m6899p1244s1123z	attack	1	3	12	35	ふつう	3	2	5	0	4	1	1	0	1	4	4	和了	1300	場風 東1	7
650	0	1	24478m1440p149s4z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	1	0	1	3	流局	3000		18
650	1	0	677m25p3406s1336z	attack	0	4	24	83	非常に広い	4	0	4	1	4	1	1	1	0	4	0	流局	-1000		18
650	2	0	169m34678p244s36z	defend	0	4	19	68	非常に広い	3	0	3	0	4	0	0	0	0	2	2	流局	-1000		18
650	3	0	10568m8p2369s177z	attack	0	4	22	75	非常に広い	3	1	4	1	3	1	2	1	1	3	2	流局	-1000		18
651	0	1	259m38p33679s356z	defend	0	5	11	33	ふつう	1	0	2	0	4	0	0	0	0	3	2	無関係	0		7
651	1	0	7m4566789p1369s7z	defend	0	3	20	69	非常に広い	3	1	4	0	4	0	0	0	0	1	3	放銃	-8000		7
651	2	0	1179m111p1356s45z	defend	0	2	5	18	狭い	3	2	5	0	4	0	0	0	0	2	7	和了	9000	立直1・一発1・ドラ2	7
651	3	0	24468m66p1477s56z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	2	1	無関係	0		7
652	0	1	34m3699p568s3357z	attack	0	4	23	79	非常に広い	4	0	4	1	4	0	0	0	0	4	2	流局	-1000		18
652	1	0	17m25688p1278s57z	defend	0	4	19	69	非常に広い	3	1	4	0	4	0	0	0	0	2	2	流局	-1000		18
652	2	0	24689m14457p239s	defend	0	3	7	26	ふつう	2	3	5	0	4	0	0	0	0	0	3	流局	3000		18
652	3	0	13347m134p240s12z	attack	1	4	21	75	非常に広い	3	1	4	0	4	1	1	1	0	2	2	流局	-1000		18
653	0	1	9m33078p3s234447z	attack	1	4	20	70	非常に広い	3	0	3	0	4	1	1	1	0	6	1	被ツモ	-8000		12
653	1	0	134579m1255p12s1z	defend	0	2	4	14	狭い	2	3	5	0	4	0	0	0	0	1	4	被ツモ	-4000		12
653	2	0	228m44669p235s13z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	2	1	和了	17000	立直1・一発1・門前清自摸和1・七対子2・ドラ2・裏ドラ2	12
653	3	0	33699m489p579s66z	attack	1	3	13	39	広い	3	2	5	0	4	1	1	0	1	2	4	被ツモ	-4000		12
654	0	1	25679m249p569s44z	defend	0	3	16	57	非常に広い	3	1	4	0	4	0	0	0	0	2	3	流局	0		1
654	1	0	36889m48p2s12556z	attack	1	4	9	27	ふつう	2	0	2	0	4	1	1	0	1	5	1	流局	0		1
654	2	0	69m149p1789s3567z	attack	0	4	13	43	広い	1	0	1	0	4	0	0	0	0	4	5	流局	0		1
654	3	0	1279m257p146s346z	defend	0	4	9	31	ふつう	0	4	4	0	4	0	0	0	0	3	3	流局	0		1
655	0	1	7m6799p34055s377z	attack	0	2	6	17	狭い	5	0	5	1	3	1	2	1	1	3	2	被ツモ	-1000		11
655	1	0	1258m37789p112s4z	defend	0	4	23	79	非常に広い	2	1	3	0	4	0	0	0	0	1	4	被ツモ	-500		11
655	2	0	1348m148p222s245z	defend	0	5	21	74	非常に広い	2	0	2	0	4	0	0	0	0	3	2	被ツモ	-500		11
655	3	0	2359m227p3s13357z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	5	1	和了	3000	立直1・門前清自摸和1	11
656	0	1	1788p12377s1456z	defend	0	4	16	51	非常に広い	3	0	3	0	4	0	0	0	0	4	2	無関係	0		9
656	1	0	23677m123449p1s1z	attack	0	3	15	52	非常に広い	4	0	4	1	4	0	0	0	0	1	3	無関係	0		9
656	2	0	16m147p234788s17z	defend	0	5	27	95	非常に広い	2	0	2	0	4	0	0	0	0	2	2	和了	1000	一気通貫1	9
656	3	0	1458m3459p122s26z	defend	0	4	16	56	非常に広い	3	0	3	0	4	0	0	0	0	2	3	放銃	-1000		9
657	0	1	78m133408p2378s5z	attack	0	2	7	28	ふつう	5	0	5	1	4	1	1	1	0	1	1	被ツモ	-1300		15
657	1	0	1468m24677999s4z	defend	0	3	19	63	非常に広い	2	2	4	0	4	0	0	0	0	1	4	被ツモ	-700		15
657	2	0	278m99p158s16677z	attack	0	3	7	21	ふつう	3	0	4	1	3	1	2	0	1	5	3	和了	3700	翻牌 發1・翻牌 中1	15
657	3	0	35679m16p44s2346z	defend	0	5	22	75	非常に広い	2	0	2	0	4	0	0	0	0	4	2	被ツモ	-700		15
658	0	1	26889m222378p4s3z	attack	0	3	18	65	非常に広い	4	0	4	1	4	0	0	0	0	1	1	流局	1500		18
658	1	0	89m123688p139s13z	defend	0	3	13	46	広い	2	2	4	0	4	0	0	0	0	2	4	流局	-1500		18
658	2	0	12567m16p14567s2z	defend	0	3	19	68	非常に広い	3	1	4	0	4	0	0	0	0	1	3	流局	1500		18
658	3	0	35m1337p235689s5z	defend	0	3	6	22	ふつう	3	2	5	0	4	0	0	0	0	1	2	流局	-1500		18
659	0	1	1224m67p289s1336z	defend	0	3	5	18	狭い	3	1	4	0	4	0	0	0	0	4	2	流局	-1000		18
659	1	0	3305679m22p278s2z	attack	0	3	19	63	非常に広い	5	0	5	1	4	1	1	1	0	1	1	流局	3000		18
659	2	0	289m18p349s34577z	attack	1	5	29	103	非常に広い	2	1	3	0	4	1	1	0	1	5	3	流局	-1000		18
659	3	0	7m3068p057s22567z	attack	0	4	22	75	非常に広い	3	0	3	1	3	1	2	2	0	5	0	流局	-1000		18
660	0	1	237m12p105667s23z	attack	1	3	15	55	非常に広い	3	1	4	0	4	1	1	1	0	2	2	無関係	0		5
660	1	0	16889m467p2s1266z	attack	1	4	21	73	非常に広い	3	0	3	0	4	1	1	0	1	4	2	和了	2000	翻牌 發1・ドラ1	5
660	2	0	1568m457p349s234z	defend	0	5	25	89	非常に広い	3	0	3	0	4	0	0	0	0	3	2	放銃	-2000		5
660	3	0	1457m3599p249s67z	defend	0	4	17	59	非常に広い	2	2	4	0	4	0	0	0	0	2	4	無関係	0		5
661	0	1	12357m2369p7s155z	attack	1	3	15	54	非常に広い	3	1	4	0	4	1	1	0	1	3	2	和了	8000	立直1・門前清自摸和1・ドラ1	14
661	1	0	19m1124p205s3445z	defend	0	3	7	21	ふつう	3	0	4	0	4	1	1	1	0	4	4	被ツモ	-2000		14
661	2	0	2679m24568p47s16z	defend	0	5	28	99	非常に広い	2	0	2	0	4	0	0	0	0	2	1	被ツモ	-2000		14
661	3	0	3448m3306p1269s7z	attack	1	4	24	83	非常に広い	3	1	4	0	4	1	1	1	0	1	2	被ツモ	-2000		14
662	0	1	278m69p1889s2367z	defend	0	5	11	33	ふつう	1	0	2	0	4	0	0	0	0	4	3	無関係	0		11
662	1	0	669m3368p33566s6z	attack	0	2	5	15	狭い	4	0	5	1	4	0	0	0	0	1	1	無関係	0		11
662	2	0	24m235p124s23345z	attack	1	4	18	61	非常に広い	2	2	4	0	4	1	1	0	1	5	1	和了	1000	自風 西1	11
